Unnamed: 0;y;x;year;month;pm10;o3;co;t2;ws;wd;rn;Codigo localidad;MuertesxPM25;Poblacion;RF;pm25
8272.0;17.0;5.0;2017.0;5.0;40.85;11.943;0.819;14.535;1.504;200.716;0.168;19.0;21.0;606799.0;17.169;
8273.0;17.0;5.0;2017.0;6.0;39.602;11.842;0.739;14.412;1.51;192.786;0.142;19.0;40.0;606799.0;18.55516666666667;
8274.0;17.0;5.0;2017.0;7.0;32.318;12.64;0.635;13.857;1.709;169.962;0.089;19.0;33.0;606799.0;14.099499999999999;
8275.0;17.0;5.0;2017.0;8.0;32.337;13.959;0.606;13.899;1.683;170.165;0.092;19.0;50.0;606799.0;15.241416666666666;
8276.0;17.0;5.0;2017.0;9.0;38.448;13.959;0.621;14.323;1.571;177.907;0.118;19.0;208.0;606799.0;17.345;
8277.0;17.0;5.0;2017.0;10.0;42.589;13.368;0.827;14.534;1.515;199.246;0.137;19.0;16.0;606799.0;17.131583333333335;
8278.0;17.0;5.0;2017.0;11.0;48.407;12.631;0.788;14.581;1.47;214.101;0.182;19.0;94.0;606799.0;27.932916666666667;
8279.0;17.0;5.0;2017.0;12.0;46.158;14.307;0.822;14.594;1.497;209.791;0.103;19.0;6.0;606799.0;18.323583333333332;
8280.0;17.0;5.0;2018.0;1.0;49.458;15.586;0.709;14.286;1.602;196.891;0.064;19.0;191.0;613127.0;24.460499999999996;
8281.0;17.0;5.0;2018.0;2.0;50.159;15.51;0.747;14.599;1.537;199.623;0.098;19.0;235.0;613127.0;23.403333333333332;
8282.0;17.0;5.0;2018.0;3.0;48.525;15.422;0.744;14.482;1.594;202.748;0.152;19.0;46.0;613127.0;25.718999999999998;
8283.0;17.0;5.0;2018.0;4.0;41.635;13.353;0.817;14.556;1.453;207.518;0.174;19.0;52.0;613127.0;19.005666666666666;
8284.0;17.0;5.0;2018.0;5.0;31.37;11.909;0.558;14.043;1.616;178.554;0.156;19.0;80.0;613127.0;14.057833333333333;
8285.0;17.0;5.0;2018.0;6.0;28.848;13.146;0.537;13.902;1.734;167.434;0.079;19.0;12.0;613127.0;12.109166666666667;
8286.0;17.0;5.0;2018.0;7.0;29.788;12.726;0.578;13.876;1.769;165.408;0.072;19.0;21.0;613127.0;12.807250000000002;
8287.0;17.0;5.0;2018.0;8.0;30.155;14.58;0.554;13.876;1.772;165.577;0.069;19.0;33.0;613127.0;12.946333333333333;
8288.0;17.0;5.0;2018.0;9.0;31.926;14.676;0.591;13.867;1.758;165.442;0.079;19.0;24.0;613127.0;14.479916666666668;
8289.0;17.0;5.0;2018.0;10.0;32.993;14.612;0.669;13.898;1.753;165.822;0.085;19.0;18.0;613127.0;15.342666666666666;
8290.0;17.0;5.0;2018.0;11.0;33.751;14.48;0.667;14.047;1.633;172.128;0.129;19.0;7.0;613127.0;16.688416666666665;
8291.0;17.0;5.0;2018.0;12.0;33.059;14.406;0.585;13.913;1.686;172.965;0.069;19.0;15.0;613127.0;14.583916666666667;
8292.0;17.0;5.0;2019.0;1.0;46.451;15.767;0.721;14.49;1.663;187.903;0.063;19.0;39.0;628670.0;20.706166666666668;
8293.0;17.0;5.0;2019.0;2.0;46.674;15.423;0.748;14.615;1.606;194.125;0.102;19.0;19.0;628670.0;23.041833333333333;
8294.0;17.0;5.0;2019.0;3.0;44.291;17.92;0.798;14.837;1.566;200.906;0.154;19.0;34.0;628670.0;23.202583333333333;
8295.0;17.0;5.0;2019.0;4.0;28.897;14.526;0.619;14.273;1.649;183.674;0.144;19.0;18.0;628670.0;13.729999999999999;
8296.0;17.0;5.0;2019.0;5.0;27.988;11.825;0.615;14.043;1.668;177.072;0.146;19.0;29.0;628670.0;12.137916666666667;
8297.0;17.0;5.0;2019.0;6.0;27.502;12.411;0.562;13.885;1.727;168.269;0.087;19.0;33.0;628670.0;12.073;
8298.0;17.0;5.0;2019.0;7.0;28.741;13.006;0.57;13.929;1.735;166.476;0.075;19.0;62.0;628670.0;11.874749999999999;
8299.0;17.0;5.0;2019.0;8.0;28.706;14.058;0.558;13.922;1.741;165.387;0.074;19.0;49.0;628670.0;12.246916666666666;
8300.0;17.0;5.0;2019.0;9.0;30.862;14.651;0.547;13.957;1.74;165.911;0.082;19.0;48.0;628670.0;13.908083333333332;
8301.0;17.0;5.0;2019.0;10.0;31.317;14.674;0.541;13.953;1.759;165.832;0.076;19.0;40.0;628670.0;13.575166666666668;
8302.0;17.0;5.0;2019.0;11.0;42.626;13.191;0.858;14.648;1.457;208.997;0.195;19.0;304.0;628670.0;17.871750000000002;
8303.0;17.0;5.0;2019.0;12.0;33.006;13.378;0.654;14.245;1.556;176.82;0.11;19.0;64.0;628670.0;16.035;
8304.0;17.0;5.0;2020.0;1.0;45.491;15.369;0.716;14.647;1.511;198.981;0.062;19.0;80.0;641306.0;19.314833333333336;
8305.0;17.0;5.0;2020.0;2.0;46.804;15.188;0.738;14.689;1.581;200.224;0.096;19.0;46.0;641306.0;24.389666666666667;
8306.0;17.0;5.0;2020.0;3.0;43.224;17.163;0.838;14.755;1.543;201.897;0.155;19.0;30.0;641306.0;21.656833333333335;
8307.0;17.0;5.0;2020.0;4.0;25.454;14.16;0.624;14.106;1.657;183.255;0.143;19.0;20.0;641306.0;13.729999999999999;
8308.0;17.0;5.0;2020.0;5.0;25.956;12.066;0.616;13.991;1.674;176.597;0.143;19.0;20.0;641306.0;12.303833333333332;
8309.0;17.0;5.0;2020.0;6.0;26.604;12.462;0.551;13.827;1.748;167.752;0.085;19.0;21.0;641306.0;12.39725;
8310.0;17.0;5.0;2020.0;7.0;26.311;12.732;0.596;13.847;1.764;165.936;0.088;19.0;18.0;641306.0;12.39725;
8311.0;17.0;5.0;2020.0;8.0;26.603;14.019;0.623;13.798;1.761;165.98;0.089;19.0;25.0;641306.0;12.607249999999999;
8312.0;17.0;5.0;2020.0;9.0;29.206;14.152;0.641;13.853;1.763;167.655;0.102;19.0;31.0;641306.0;13.03975;
8313.0;17.0;5.0;2020.0;10.0;30.761;15.022;0.544;13.874;1.758;166.434;0.079;19.0;40.0;641306.0;14.340666666666666;
8314.0;17.0;5.0;2020.0;11.0;41.182;12.748;0.847;14.521;1.447;207.319;0.236;19.0;184.0;641306.0;18.302;
8315.0;17.0;5.0;2020.0;12.0;42.841;12.857;0.883;14.576;1.403;208.689;0.185;19.0;195.0;641306.0;18.958666666666666;
8316.0;17.0;5.0;2021.0;1.0;42.502;15.179;0.803;14.628;1.503;204.017;0.067;19.0;56.14;649834.0;18.741;
8317.0;17.0;5.0;2021.0;2.0;42.472;15.438;0.811;14.665;1.518;201.532;0.095;19.0;44.37;649834.0;19.959500000000002;
8318.0;17.0;5.0;2021.0;3.0;40.131;14.717;0.863;14.728;1.514;203.93;0.169;19.0;27.64;649834.0;20.21258333333333;
8319.0;17.0;5.0;2021.0;4.0;25.633;14.202;0.646;14.153;1.651;183.194;0.15;19.0;19.36;649834.0;13.729999999999999;
8320.0;17.0;2.0;2008.0;1.0;77.711;17.886;0.872;16.584;1.338;204.195;0.066;19.0;273.0;580011.0;25.37075;
8321.0;17.0;2.0;2008.0;2.0;80.675;18.45;0.921;16.385;1.459;206.019;0.084;19.0;31.0;580011.0;34.73191666666666;
8322.0;17.0;2.0;2008.0;3.0;77.871;17.819;0.918;16.444;1.342;207.042;0.148;19.0;62.0;580011.0;29.30175;
8323.0;17.0;2.0;2008.0;4.0;77.307;16.24;0.941;16.362;1.366;206.797;0.132;19.0;46.0;580011.0;30.12008333333333;
8324.0;17.0;2.0;2008.0;5.0;76.912;15.194;0.963;16.304;1.396;205.5;0.14;19.0;26.0;580011.0;28.397000000000002;
8325.0;17.0;2.0;2008.0;6.0;77.294;15.261;1.024;16.231;1.403;195.635;0.12;19.0;15.0;580011.0;27.394416666666668;
8326.0;17.0;2.0;2008.0;7.0;77.137;15.213;1.015;16.217;1.395;197.026;0.117;19.0;19.0;580011.0;27.658583333333336;
8327.0;17.0;2.0;2008.0;8.0;76.928;15.698;1.048;16.28;1.409;196.534;0.11;19.0;16.0;580011.0;28.18516666666667;
8328.0;17.0;2.0;2008.0;9.0;77.946;15.861;1.026;16.31;1.411;198.317;0.107;19.0;15.0;580011.0;28.611083333333337;
8329.0;17.0;2.0;2008.0;10.0;78.085;15.829;0.996;16.303;1.391;211.105;0.125;19.0;11.0;580011.0;29.252583333333334;
8330.0;17.0;2.0;2008.0;11.0;77.192;14.965;1.032;16.161;1.37;225.13;0.169;19.0;11.0;580011.0;28.678416666666667;
8331.0;17.0;2.0;2008.0;12.0;78.283;15.089;1.045;16.158;1.345;221.98;0.138;19.0;9.0;580011.0;31.851583333333334;
8332.0;17.0;2.0;2009.0;1.0;78.121;18.177;0.905;16.385;1.461;204.248;0.058;19.0;32.0;584760.0;29.779416666666666;
8333.0;17.0;2.0;2009.0;2.0;80.509;18.41;0.904;16.383;1.46;205.776;0.086;19.0;28.0;584760.0;34.806916666666666;
8334.0;17.0;2.0;2009.0;3.0;77.385;17.999;0.961;16.333;1.453;204.343;0.144;19.0;18.0;584760.0;29.005916666666664;
8335.0;17.0;2.0;2009.0;4.0;76.401;15.913;0.9;16.559;1.311;206.554;0.171;19.0;222.0;584760.0;29.91633333333333;
8336.0;17.0;2.0;2009.0;5.0;77.024;14.93;0.942;16.513;1.3;204.853;0.135;19.0;72.0;584760.0;30.30258333333333;
8337.0;17.0;2.0;2009.0;6.0;76.348;14.82;0.955;16.278;1.303;201.62;0.125;19.0;52.0;584760.0;29.357666666666663;
8338.0;17.0;2.0;2009.0;7.0;77.137;15.203;1.022;16.217;1.393;196.603;0.115;19.0;18.0;584760.0;27.658583333333336;
8339.0;17.0;2.0;2009.0;8.0;76.127;15.695;1.036;16.283;1.404;199.92;0.11;19.0;18.0;584760.0;28.18516666666667;
8340.0;17.0;2.0;2009.0;9.0;78.159;15.756;1.011;16.31;1.4;197.87;0.106;19.0;14.0;584760.0;28.683666666666667;
8341.0;17.0;2.0;2009.0;10.0;78.13;16.173;1.006;16.284;1.413;211.161;0.13;19.0;7.0;584760.0;29.664666666666665;
8342.0;17.0;2.0;2009.0;11.0;77.452;15.46;1.026;16.184;1.416;218.899;0.12;19.0;7.0;584760.0;29.101166666666668;
8343.0;17.0;2.0;2009.0;12.0;79.092;14.926;1.003;16.197;1.378;213.218;0.117;19.0;14.0;584760.0;33.0635;
8344.0;17.0;2.0;2010.0;1.0;79.456;18.82;0.799;17.032;1.349;203.03;0.062;19.0;53.0;589290.0;35.853;
8345.0;17.0;2.0;2010.0;2.0;81.97;19.132;0.791;17.27;1.336;204.043;0.08;19.0;74.0;589290.0;34.89249999999999;
8346.0;17.0;2.0;2010.0;3.0;77.879;18.42;0.814;17.248;1.327;206.926;0.168;19.0;218.0;589290.0;30.59008333333333;
8347.0;17.0;2.0;2010.0;4.0;78.261;16.284;0.838;16.975;1.426;202.057;0.149;19.0;8.0;589290.0;34.176750000000006;
8348.0;17.0;2.0;2010.0;5.0;77.356;14.533;0.858;16.943;1.385;206.069;0.189;19.0;25.0;589290.0;32.00066666666667;
8349.0;17.0;2.0;2010.0;6.0;77.52;14.462;0.845;16.921;1.382;203.198;0.154;19.0;23.0;589290.0;30.99416666666667;
8350.0;17.0;2.0;2010.0;7.0;77.233;14.622;0.845;16.903;1.384;202.172;0.138;19.0;34.0;589290.0;32.09175;
8351.0;17.0;2.0;2010.0;8.0;77.363;14.798;0.839;16.904;1.377;202.344;0.129;19.0;27.0;589290.0;31.815416666666664;
8352.0;17.0;2.0;2010.0;9.0;78.882;15.018;0.87;16.902;1.386;201.989;0.126;19.0;17.0;589290.0;35.460499999999996;
8353.0;17.0;2.0;2010.0;10.0;78.53;14.836;0.875;16.887;1.386;210.697;0.152;19.0;12.0;589290.0;35.64575;
8354.0;17.0;2.0;2010.0;11.0;77.996;14.739;0.875;16.845;1.394;217.784;0.168;19.0;15.0;589290.0;31.424916666666665;
8355.0;17.0;2.0;2010.0;12.0;79.196;14.95;0.877;16.837;1.387;214.231;0.145;19.0;17.0;589290.0;36.58241666666666;
8356.0;17.0;2.0;2011.0;1.0;75.735;15.678;0.821;14.578;1.357;209.605;0.06;19.0;157.0;593222.0;29.254000000000005;
8357.0;17.0;2.0;2011.0;2.0;77.019;15.287;0.834;14.643;1.318;210.143;0.089;19.0;147.0;593222.0;30.346833333333336;
8358.0;17.0;2.0;2011.0;3.0;76.179;14.774;0.841;14.723;1.32;207.56;0.165;19.0;55.0;593222.0;32.962250000000004;
8359.0;17.0;2.0;2011.0;4.0;75.97;13.153;0.871;14.734;1.368;204.722;0.171;19.0;37.0;593222.0;32.01475;
8360.0;17.0;2.0;2011.0;5.0;75.215;12.221;0.917;14.681;1.365;207.95;0.171;19.0;33.0;593222.0;31.211166666666667;
8361.0;17.0;2.0;2011.0;6.0;74.286;11.907;0.915;14.55;1.343;201.857;0.136;19.0;37.0;593222.0;30.139083333333335;
8362.0;17.0;2.0;2011.0;7.0;76.3;12.167;0.897;14.553;1.384;200.272;0.13;19.0;24.0;593222.0;30.879416666666668;
8363.0;17.0;2.0;2011.0;8.0;76.045;13.117;0.905;14.536;1.393;197.207;0.107;19.0;12.0;593222.0;30.600166666666667;
8364.0;17.0;2.0;2011.0;9.0;76.797;13.677;0.895;14.519;1.397;197.569;0.107;19.0;11.0;593222.0;30.806916666666666;
8365.0;17.0;2.0;2011.0;10.0;76.642;13.425;0.855;14.535;1.408;209.516;0.151;19.0;20.0;593222.0;31.47583333333333;
8366.0;17.0;2.0;2011.0;11.0;76.543;12.644;0.935;14.545;1.396;221.6;0.179;19.0;14.0;593222.0;32.00849999999999;
8367.0;17.0;2.0;2011.0;12.0;78.064;13.544;0.936;14.548;1.401;214.2;0.14;19.0;5.0;593222.0;32.30133333333333;
8368.0;17.0;2.0;2012.0;1.0;76.249;15.357;0.823;14.604;1.348;208.935;0.062;19.0;66.0;596269.0;29.88666666666667;
8369.0;17.0;2.0;2012.0;2.0;74.901;15.195;0.829;14.674;1.313;208.951;0.086;19.0;202.0;596269.0;30.346833333333336;
8370.0;17.0;2.0;2012.0;3.0;74.849;14.734;0.83;14.731;1.309;205.629;0.171;19.0;129.0;596269.0;31.02541666666667;
8371.0;17.0;2.0;2012.0;4.0;75.669;13.13;0.848;14.746;1.379;205.653;0.168;19.0;35.0;596269.0;31.8035;
8372.0;17.0;2.0;2012.0;5.0;74.663;12.163;0.907;14.664;1.336;206.954;0.166;19.0;38.0;596269.0;30.18275;
8373.0;17.0;2.0;2012.0;6.0;74.304;12.027;0.891;14.542;1.367;201.922;0.134;19.0;27.0;596269.0;30.312916666666666;
8374.0;17.0;2.0;2012.0;7.0;76.332;12.328;0.929;14.574;1.398;198.78;0.119;19.0;14.0;596269.0;31.264;
8375.0;17.0;2.0;2012.0;8.0;76.171;12.92;0.885;14.53;1.397;198.02;0.111;19.0;14.0;596269.0;31.021;
8376.0;17.0;2.0;2012.0;9.0;76.795;13.185;0.886;14.622;1.394;199.113;0.117;19.0;16.0;596269.0;31.612333333333336;
8377.0;17.0;2.0;2012.0;10.0;76.37;13.26;0.867;14.568;1.398;210.02;0.15;19.0;13.0;596269.0;31.47583333333333;
8378.0;17.0;2.0;2012.0;11.0;76.373;12.685;0.939;14.542;1.385;220.966;0.174;19.0;12.0;596269.0;31.522333333333325;
8379.0;17.0;2.0;2012.0;12.0;77.708;13.51;0.896;14.567;1.395;212.825;0.143;19.0;9.0;596269.0;32.30133333333333;
8380.0;17.0;2.0;2013.0;1.0;75.712;15.191;0.795;14.603;1.34;208.365;0.058;19.0;132.0;598539.0;29.65241666666667;
8381.0;17.0;2.0;2013.0;2.0;74.899;14.979;0.801;14.667;1.314;208.501;0.086;19.0;202.0;598539.0;30.346833333333336;
8382.0;17.0;2.0;2013.0;3.0;76.243;14.363;0.808;14.748;1.333;207.915;0.16;19.0;50.0;598539.0;31.919333333333338;
8383.0;17.0;2.0;2013.0;4.0;75.248;12.998;0.847;14.706;1.322;205.46;0.162;19.0;48.0;598539.0;30.760583333333333;
8384.0;17.0;2.0;2013.0;5.0;75.075;12.24;0.878;14.663;1.364;207.741;0.168;19.0;24.0;598539.0;30.860916666666668;
8385.0;17.0;2.0;2013.0;6.0;75.847;12.08;0.892;14.574;1.39;199.37;0.125;19.0;14.0;598539.0;31.10066666666667;
8386.0;17.0;2.0;2013.0;7.0;76.338;12.325;0.902;14.574;1.398;198.618;0.118;19.0;14.0;598539.0;31.343666666666667;
8387.0;17.0;2.0;2013.0;8.0;76.228;12.935;0.831;14.543;1.378;202.022;0.122;19.0;26.0;598539.0;31.17775;
8388.0;17.0;2.0;2013.0;9.0;76.823;14.324;0.867;14.591;1.391;196.16;0.107;19.0;10.0;598539.0;31.16033333333333;
8389.0;17.0;2.0;2013.0;10.0;76.458;13.226;0.846;14.554;1.402;209.52;0.148;19.0;15.0;598539.0;31.5555;
8390.0;17.0;2.0;2013.0;11.0;76.436;12.601;0.9;14.527;1.398;219.264;0.177;19.0;15.0;598539.0;31.601999999999993;
8391.0;17.0;2.0;2013.0;12.0;77.532;12.717;0.893;14.541;1.402;214.467;0.147;19.0;13.0;598539.0;32.38933333333333;
8392.0;17.0;2.0;2014.0;1.0;76.653;15.05;0.774;14.601;1.344;208.675;0.06;19.0;231.0;600273.0;29.254000000000005;
8393.0;17.0;2.0;2014.0;2.0;75.643;14.943;0.781;14.662;1.314;209.659;0.089;19.0;110.0;600273.0;30.996583333333337;
8394.0;17.0;2.0;2014.0;3.0;76.561;14.515;0.788;14.763;1.364;207.601;0.158;19.0;41.0;600273.0;31.953666666666667;
8395.0;17.0;2.0;2014.0;4.0;76.189;12.896;0.792;14.72;1.386;206.026;0.156;19.0;27.0;600273.0;31.750833333333333;
8396.0;17.0;2.0;2014.0;5.0;74.957;12.157;0.846;14.675;1.364;207.471;0.155;19.0;23.0;600273.0;30.946166666666667;
8397.0;17.0;2.0;2014.0;6.0;74.091;11.842;0.857;14.533;1.359;201.709;0.13;19.0;32.0;600273.0;29.065583333333336;
8398.0;17.0;2.0;2014.0;7.0;76.308;12.381;0.856;14.593;1.384;199.762;0.12;19.0;20.0;600273.0;31.16033333333333;
8399.0;17.0;2.0;2014.0;8.0;76.355;12.872;0.815;14.569;1.4;198.893;0.114;19.0;17.0;600273.0;31.16033333333333;
8400.0;17.0;2.0;2014.0;9.0;76.298;13.198;0.81;14.589;1.381;202.523;0.118;19.0;31.0;600273.0;31.170083333333334;
8401.0;17.0;2.0;2014.0;10.0;75.173;13.109;0.837;14.544;1.319;210.075;0.156;19.0;53.0;600273.0;31.63508333333333;
8402.0;17.0;2.0;2014.0;11.0;76.346;12.657;0.855;14.53;1.4;217.92;0.173;19.0;15.0;600273.0;31.59916666666666;
8403.0;17.0;2.0;2014.0;12.0;76.556;12.571;0.853;14.547;1.392;212.04;0.149;19.0;34.0;600273.0;32.58141666666666;
8404.0;17.0;2.0;2015.0;1.0;76.154;14.958;0.769;14.586;1.359;210.586;0.061;19.0;273.0;601716.0;27.155000000000005;
8405.0;17.0;2.0;2015.0;2.0;76.846;15.031;0.77;14.664;1.339;209.248;0.078;19.0;101.0;601716.0;30.18791666666667;
8406.0;17.0;2.0;2015.0;3.0;75.995;14.65;0.785;14.761;1.356;207.107;0.159;19.0;41.0;601716.0;31.953666666666667;
8407.0;17.0;2.0;2015.0;4.0;75.324;13.122;0.8;14.78;1.387;205.282;0.162;19.0;34.0;601716.0;30.760583333333333;
8408.0;17.0;2.0;2015.0;5.0;74.196;12.15;0.845;14.663;1.343;206.615;0.155;19.0;38.0;601716.0;29.065583333333336;
8409.0;17.0;2.0;2015.0;6.0;74.016;11.857;0.859;14.556;1.363;201.714;0.133;19.0;32.0;601716.0;29.065583333333336;
8410.0;17.0;2.0;2015.0;7.0;74.223;11.994;0.843;14.589;1.363;202.682;0.126;19.0;26.0;601716.0;29.19241666666667;
8411.0;17.0;2.0;2015.0;8.0;75.906;12.911;0.812;14.632;1.384;198.645;0.118;19.0;18.0;601716.0;30.95358333333333;
8412.0;17.0;2.0;2015.0;9.0;76.37;13.322;0.815;14.644;1.377;200.53;0.115;19.0;15.0;601716.0;31.16033333333333;
8413.0;17.0;2.0;2015.0;10.0;75.789;13.202;0.798;14.574;1.381;209.385;0.149;19.0;24.0;601716.0;31.34875;
8414.0;17.0;2.0;2015.0;11.0;76.309;12.694;0.842;14.553;1.401;219.292;0.182;19.0;16.0;601716.0;32.33625;
8415.0;17.0;2.0;2015.0;12.0;77.421;12.618;0.856;14.585;1.385;211.604;0.119;19.0;18.0;601716.0;32.19566666666666;
8416.0;17.0;2.0;2016.0;1.0;70.361;15.042;0.791;14.59;1.346;212.823;0.059;19.0;79.0;603882.0;26.81641666666667;
8417.0;17.0;2.0;2016.0;2.0;71.437;14.79;0.775;14.652;1.342;212.259;0.078;19.0;82.0;603882.0;28.2465;
8418.0;17.0;2.0;2016.0;3.0;69.161;14.698;0.803;14.727;1.309;207.941;0.149;19.0;94.0;603882.0;29.506166666666672;
8419.0;17.0;2.0;2016.0;4.0;66.703;13.103;0.827;14.657;1.305;205.305;0.165;19.0;223.0;603882.0;30.093500000000002;
8420.0;17.0;2.0;2016.0;5.0;66.508;12.05;0.869;14.607;1.354;209.904;0.159;19.0;30.0;603882.0;30.998666666666665;
8421.0;17.0;2.0;2016.0;6.0;65.856;11.494;0.881;14.514;1.362;203.348;0.134;19.0;32.0;603882.0;30.130666666666674;
8422.0;17.0;2.0;2016.0;7.0;66.802;11.914;0.873;14.574;1.374;204.185;0.128;19.0;22.0;603882.0;29.81691666666667;
8423.0;17.0;2.0;2016.0;8.0;67.985;12.654;0.84;14.625;1.4;201.241;0.117;19.0;14.0;603882.0;29.110750000000007;
8424.0;17.0;2.0;2016.0;9.0;69.8;14.08;0.837;14.6;1.376;198.766;0.112;19.0;10.0;603882.0;29.110750000000007;
8425.0;17.0;2.0;2016.0;10.0;67.858;13.005;0.829;14.588;1.389;212.072;0.147;19.0;17.0;603882.0;29.648333333333337;
8426.0;17.0;2.0;2016.0;11.0;68.456;12.451;0.861;14.553;1.408;220.024;0.185;19.0;13.0;603882.0;30.476250000000004;
8427.0;17.0;2.0;2016.0;12.0;69.424;12.395;0.893;14.555;1.388;213.962;0.132;19.0;28.0;603882.0;31.97191666666667;
8428.0;17.0;2.0;2017.0;1.0;65.627;14.576;0.779;14.556;1.403;216.043;0.06;19.0;62.0;606799.0;27.126583333333333;
8429.0;17.0;2.0;2017.0;2.0;68.551;14.55;0.793;14.662;1.374;214.646;0.081;19.0;45.0;606799.0;30.030833333333334;
8430.0;17.0;2.0;2017.0;3.0;65.761;14.417;0.791;14.648;1.317;208.327;0.157;19.0;59.0;606799.0;29.41441666666667;
8431.0;17.0;2.0;2017.0;4.0;64.817;12.508;0.832;14.601;1.374;212.717;0.164;19.0;26.0;606799.0;29.883916666666668;
8432.0;17.0;2.0;2017.0;5.0;63.258;11.954;0.831;14.588;1.389;210.093;0.161;19.0;21.0;606799.0;29.41066666666667;
8433.0;17.0;2.0;2017.0;6.0;63.027;11.539;0.864;14.504;1.346;203.834;0.131;19.0;40.0;606799.0;29.126750000000005;
8434.0;17.0;2.0;2017.0;7.0;63.449;11.64;0.865;14.498;1.377;203.72;0.126;19.0;33.0;606799.0;29.125500000000002;
8435.0;17.0;2.0;2017.0;8.0;63.917;12.449;0.863;14.508;1.324;202.483;0.119;19.0;50.0;606799.0;29.12858333333334;
8436.0;17.0;2.0;2017.0;9.0;60.537;12.989;0.791;14.486;1.291;204.333;0.124;19.0;208.0;606799.0;27.66825;
8437.0;17.0;2.0;2017.0;10.0;65.027;12.845;0.826;14.523;1.398;211.187;0.142;19.0;16.0;606799.0;29.454333333333338;
8438.0;17.0;2.0;2017.0;11.0;62.174;12.138;0.852;14.482;1.305;218.829;0.198;19.0;94.0;606799.0;30.066833333333335;
8439.0;17.0;2.0;2017.0;12.0;67.16;13.443;0.872;14.613;1.389;212.553;0.118;19.0;6.0;606799.0;31.596833333333333;
8440.0;17.0;2.0;2018.0;1.0;65.472;14.811;0.775;14.547;1.381;217.098;0.083;19.0;191.0;613127.0;27.279666666666667;
8441.0;17.0;2.0;2018.0;2.0;65.724;14.563;0.78;14.587;1.351;215.605;0.092;19.0;235.0;613127.0;28.3725;
8442.0;17.0;2.0;2018.0;3.0;66.608;14.543;0.803;14.728;1.35;206.927;0.157;19.0;46.0;613127.0;30.723166666666668;
8443.0;17.0;2.0;2018.0;4.0;64.558;12.481;0.853;14.591;1.32;210.302;0.161;19.0;52.0;613127.0;30.528916666666664;
8444.0;17.0;2.0;2018.0;5.0;63.023;12.006;0.862;14.546;1.314;207.621;0.154;19.0;80.0;613127.0;29.172500000000003;
8445.0;17.0;2.0;2018.0;6.0;62.73;11.689;0.879;14.575;1.439;191.768;0.12;19.0;12.0;613127.0;29.74766666666667;
8446.0;17.0;2.0;2018.0;7.0;61.395;11.946;0.801;14.59;1.407;197.172;0.121;19.0;21.0;613127.0;28.440083333333334;
8447.0;17.0;2.0;2018.0;8.0;63.674;12.413;0.871;14.583;1.394;199.182;0.121;19.0;33.0;613127.0;29.560416666666672;
8448.0;17.0;2.0;2018.0;9.0;63.928;12.909;0.823;14.589;1.398;197.968;0.117;19.0;24.0;613127.0;29.03391666666667;
8449.0;17.0;2.0;2018.0;10.0;64.43;12.887;0.835;14.531;1.417;210.755;0.142;19.0;18.0;613127.0;29.454333333333338;
8450.0;17.0;2.0;2018.0;11.0;66.656;13.437;0.844;14.591;1.424;215.009;0.124;19.0;7.0;613127.0;29.893833333333333;
8451.0;17.0;2.0;2018.0;12.0;66.403;12.44;0.858;14.546;1.421;214.323;0.116;19.0;15.0;613127.0;30.32591666666666;
8452.0;17.0;2.0;2019.0;1.0;65.866;15.389;0.794;14.84;1.411;201.199;0.06;19.0;39.0;628670.0;28.29875;
8453.0;17.0;2.0;2019.0;2.0;68.032;15.892;0.826;14.926;1.426;199.593;0.093;19.0;19.0;628670.0;30.077916666666663;
8454.0;17.0;2.0;2019.0;3.0;66.792;15.87;0.811;14.939;1.417;202.461;0.155;19.0;34.0;628670.0;31.24308333333333;
8455.0;17.0;2.0;2019.0;4.0;62.971;13.73;0.819;14.95;1.407;201.895;0.159;19.0;18.0;628670.0;29.17625;
8456.0;17.0;2.0;2019.0;5.0;63.021;12.443;0.843;14.862;1.389;199.799;0.153;19.0;29.0;628670.0;28.996583333333337;
8457.0;17.0;2.0;2019.0;6.0;62.081;11.908;0.846;14.761;1.422;190.459;0.129;19.0;33.0;628670.0;28.642250000000004;
8458.0;17.0;2.0;2019.0;7.0;62.616;12.605;0.85;14.691;1.315;192.868;0.12;19.0;62.0;628670.0;28.72908333333334;
8459.0;17.0;2.0;2019.0;8.0;62.561;13.282;0.823;14.718;1.368;190.53;0.118;19.0;49.0;628670.0;28.72908333333334;
8460.0;17.0;2.0;2019.0;9.0;62.139;13.66;0.799;14.735;1.362;189.207;0.117;19.0;48.0;628670.0;28.374750000000006;
8461.0;17.0;2.0;2019.0;10.0;63.94;13.423;0.85;14.7;1.355;203.545;0.145;19.0;40.0;628670.0;29.30933333333334;
8462.0;17.0;2.0;2019.0;11.0;60.766;12.548;0.81;14.706;1.357;215.918;0.23;19.0;304.0;628670.0;28.086916666666667;
8463.0;17.0;2.0;2019.0;12.0;64.092;12.855;0.876;14.645;1.307;207.281;0.145;19.0;64.0;628670.0;31.805333333333333;
8464.0;17.0;2.0;2020.0;1.0;65.506;14.995;0.787;14.691;1.35;212.347;0.058;19.0;80.0;641306.0;26.869416666666666;
8465.0;17.0;2.0;2020.0;2.0;68.798;15.257;0.805;14.727;1.365;208.357;0.082;19.0;46.0;641306.0;30.29358333333333;
